"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U750","2020-04-03 00:00:00","398.000","9.000","1.900","16.500","1.000","973.600","","4.500","-99.000","-99.000","-99.000","16.500","","13.400",""
"C0M730","2020-04-03 00:00:00","40.000","360.000","0.800","20.500","0.860","1012.700","","3.000","-99.000","-99.000","-99.000","25.000","","18.300",""
"C0Z061","2020-04-03 00:00:00","174.000","0.000","0.100","19.000","0.990","1003.600","","0.500","-99.000","-99.000","-99.000","24.700","","16.600",""
"C0M670","2020-04-03 00:00:00","43.000","360.000","1.400","19.700","0.890","1012.500","","1.000","-99.000","-99.000","-99.000","23.000","","17.500",""
"C0I530","2020-04-03 00:00:00","3014.000","212.000","6.700","6.500","1.000","705.400","","-99.000","14.400","203.000","","7.000","","4.800",""
"C0A880","2020-04-03 00:00:00","6.000","262.000","0.900","17.600","0.980","1018.100","","12.000","-99.000","-99.000","-99.000","19.000","","15.100",""
"C0S950","2020-04-03 00:00:00","415.000","232.000","1.200","18.600","0.920","971.700","","0.000","-99.000","-99.000","-99.000","22.000","","16.000",""
"C0X190","2020-04-03 00:00:00","10.000","0.000","0.000","21.100","0.850","1016.500","","0.000","-99.000","-99.000","-99.000","23.500","","18.700",""
"C0A560","2020-04-03 00:00:00","405.000","0.000","0.100","15.900","1.000","973.900","","11.500","-99.000","-99.000","-99.000","19.600","","13.800",""
"C0Z190","2020-04-03 00:00:00","62.000","293.000","0.800","19.100","1.000","1012.600","","3.500","-99.000","-99.000","-99.000","20.800","","17.900",""
"C0Z020","2020-04-03 00:00:00","211.000","16.000","3.300","18.200","0.990","995.200","","0.000","-99.000","-99.000","-99.000","23.100","","16.000",""
"C0I380","2020-04-03 00:00:00","258.000","343.000","0.300","19.500","0.960","987.500","","4.000","-99.000","-99.000","-99.000","26.500","","16.700",""
"C0C710","2020-04-03 00:00:00","143.000","0.000","0.000","16.700","0.990","1003.400","","12.500","-99.000","-99.000","-99.000","20.500","","15.400",""
"C0D560","2020-04-03 00:00:00","147.000","33.000","0.900","17.800","0.910","1002.600","","15.500","-99.000","-99.000","-99.000","21.000","","15.400",""
"C0V630","2020-04-03 00:00:00","19.000","348.000","1.800","21.600","0.820","1015.400","","0.000","-99.000","-99.000","-99.000","24.400","","19.000",""
"C0U910","2020-04-03 00:00:00","17.000","309.000","1.700","19.200","0.900","1018.200","","2.000","-99.000","-99.000","-99.000","21.400","","16.100",""
"C0U600","2020-04-03 00:00:00","10.000","0.000","0.000","18.800","0.990","1018.400","","3.000","-99.000","-99.000","-99.000","21.200","","15.600",""
"C0G820","2020-04-03 00:00:00","29.000","0.000","0.200","19.800","0.920","1014.000","","4.000","-99.000","-99.000","-99.000","23.000","","17.700",""
"C0R590","2020-04-03 00:00:00","72.000","264.000","1.500","22.400","0.990","1009.000","","0.000","-99.000","-99.000","-99.000","26.400","","20.300",""
"C0A9E0","2020-04-03 00:00:00","26.000","69.000","1.000","20.500","0.760","1017.100","","11.500","-99.000","-99.000","-99.000","22.300","","16.600",""
"C0R480","2020-04-03 00:00:00","57.000","0.000","0.000","22.400","0.840","1010.100","","0.000","-99.000","-99.000","-99.000","26.800","","20.500",""
"C0X300","2020-04-03 00:00:00","70.000","346.000","0.600","20.000","0.910","1009.700","","0.500","-99.000","-99.000","-99.000","23.700","","17.400",""
"C0U970","2020-04-03 00:00:00","7.000","0.000","0.000","19.100","0.910","1020.300","","3.000","-99.000","-99.000","-99.000","21.400","","15.900",""
"C0R340","2020-04-03 00:00:00","230.000","22.000","2.900","20.700","0.880","991.000","","0.000","8.400","1.000","","25.000","","18.100",""
"C0M750","2020-04-03 00:00:00","10.000","19.000","3.600","20.600","0.880","1016.500","","4.000","-99.000","-99.000","-99.000","21.700","","17.600",""
"C0I110","2020-04-03 00:00:00","161.000","38.000","1.300","20.300","0.890","1000.100","","4.000","-99.000","-99.000","-99.000","26.000","","17.900",""
"C0V370","2020-04-03 00:00:00","74.000","271.000","0.300","20.300","0.930","1009.800","","0.000","-99.000","-99.000","-99.000","27.000","","18.700",""
"C0C690","2020-04-03 00:00:00","242.000","34.000","1.600","17.000","0.850","991.500","","12.000","-99.000","-99.000","-99.000","19.900","","14.400",""
"C0A540","2020-04-03 00:00:00","401.000","98.000","0.600","17.600","0.920","972.800","","8.000","-99.000","-99.000","-99.000","17.900","","13.400",""
"C0SA60","2020-04-03 00:00:00","6.000","22.000","0.500","20.600","0.860","1018.400","","0.000","-99.000","-99.000","-99.000","25.500","","19.400",""
"C0H950","2020-04-03 00:00:00","192.000","0.000","0.000","19.000","0.990","996.000","","6.000","-99.000","-99.000","-99.000","25.100","","16.400",""
"C0O960","2020-04-03 00:00:00","112.000","346.000","1.600","20.100","0.890","1004.200","","0.000","-99.000","-99.000","-99.000","26.900","","17.500",""
"C0E880","2020-04-03 00:00:00","507.000","129.000","0.300","15.900","0.990","960.600","","12.000","-99.000","-99.000","-99.000","18.700","","12.500",""
"C0AH10","2020-04-03 00:00:00","30.000","84.000","2.100","20.000","1.000","1015.700","","14.500","-99.000","-99.000","-99.000","21.400","","17.200",""
"C0R680","2020-04-03 00:00:00","13.000","42.000","3.300","23.000","0.870","1016.600","","0.500","9.600","36.000","","24.600","","20.700",""
"C0X210","2020-04-03 00:00:00","38.000","16.000","1.400","20.200","0.950","1011.700","","2.000","-99.000","-99.000","-99.000","23.200","","17.600",""
"C0D430","2020-04-03 00:00:00","87.000","0.000","0.000","17.500","0.990","1008.100","","18.500","-99.000","-99.000","-99.000","21.200","","15.200",""
"C0AD30","2020-04-03 00:00:00","20.000","29.000","0.900","19.500","0.810","1015.000","","11.000","-99.000","-99.000","-99.000","21.900","","17.000",""
"C0R240","2020-04-03 00:00:00","87.000","0.000","0.200","21.200","0.890","1006.900","","0.000","-99.000","-99.000","-99.000","26.500","","21.200",""
"C0AI30","2020-04-03 00:00:00","26.000","52.000","2.400","20.400","0.880","1017.200","","9.000","-99.000","-99.000","-99.000","21.000","","16.800",""
"C0U960","2020-04-03 00:00:00","1885.000","9.000","2.700","10.800","0.860","818.300","","3.000","-99.000","-99.000","-99.000","19.900","","7.100",""
"C0T9E0","2020-04-03 00:00:00","415.000","0.000","0.000","17.000","0.970","973.800","","2.000","-99.000","-99.000","-99.000","19.500","","14.600",""
"C0D550","2020-04-03 00:00:00","1956.000","0.000","0.000","10.700","0.790","815.300","","31.500","-99.000","-99.000","-99.000","16.800","","7.500",""
"C0C630","2020-04-03 00:00:00","209.000","21.000","1.300","17.400","0.900","995.200","","14.500","-99.000","-99.000","-99.000","19.600","","15.000",""
"C0R640","2020-04-03 00:00:00","21.000","43.000","1.700","23.000","0.860","1015.000","","0.000","-99.000","-99.000","-99.000","25.400","","20.900",""
"C0E810","2020-04-03 00:00:00","53.000","43.000","0.700","17.200","0.990","1013.400","","13.500","-99.000","-99.000","-99.000","21.500","","15.300",""
"C0G830","2020-04-03 00:00:00","27.000","348.000","2.600","19.400","0.990","1013.700","","1.500","-99.000","-99.000","-99.000","21.900","","16.900",""
"C0A550","2020-04-03 00:00:00","422.000","0.000","0.000","16.500","1.000","972.100","","12.500","-99.000","-99.000","-99.000","16.700","","13.100",""
"C0G750","2020-04-03 00:00:00","31.000","356.000","2.500","19.600","0.880","1015.400","","-99.000","-99.000","-99.000","-99.000","22.100","","16.900",""
"C0Z270","2020-04-03 00:00:00","343.000","235.000","1.200","17.600","0.990","981.400","","0.500","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0UA30","2020-04-03 00:00:00","1397.000","126.000","0.700","12.400","1.000","865.700","","5.000","-99.000","-99.000","-99.000","19.300","","8.300",""
"C0I080","2020-04-03 00:00:00","536.000","0.000","0.000","18.800","0.930","960.000","","8.500","-99.000","-99.000","-99.000","26.600","","16.400",""
"C0UA00","2020-04-03 00:00:00","392.000","0.000","0.000","16.400","0.990","976.500","","5.500","-99.000","-99.000","-99.000","19.000","","13.600",""
"C0AD40","2020-04-03 00:00:00","32.000","68.000","0.600","18.900","0.860","1015.700","","13.000","-99.000","-99.000","-99.000","20.900","","16.300",""
"C0G900","2020-04-03 00:00:00","20.000","21.000","4.000","19.700","0.910","1015.200","","4.000","-99.000","-99.000","-99.000","21.800","","17.600",""
"C0S660","2020-04-03 00:00:00","794.000","0.000","0.000","16.600","0.980","932.400","","0.000","-99.000","-99.000","-99.000","22.500","","14.400",""
"C0M640","2020-04-03 00:00:00","155.000","345.000","0.400","19.400","0.990","999.800","","2.000","-99.000","-99.000","-99.000","22.800","","16.900",""
"C0R660","2020-04-03 00:00:00","20.000","105.000","1.000","22.500","0.860","1015.800","","0.000","-99.000","-99.000","-99.000","25.000","","22.200",""
"C0UA10","2020-04-03 00:00:00","1711.000","305.000","0.500","11.100","1.000","836.700","","15.000","-99.000","-99.000","-99.000","18.500","","7.200",""
"C0V770","2020-04-03 00:00:00","26.000","327.000","0.500","22.100","0.800","1014.600","","0.000","-99.000","-99.000","-99.000","26.400","","19.900",""
"C0E730","2020-04-03 00:00:00","26.000","105.000","0.300","18.200","0.900","1014.900","","17.500","-99.000","-99.000","-99.000","20.600","","15.600",""
"C0V810","2020-04-03 00:00:00","32.000","302.000","1.400","22.300","0.840","1013.000","","0.000","-99.000","-99.000","-99.000","24.800","","19.800",""
"C0R220","2020-04-03 00:00:00","23.000","266.000","0.700","22.500","1.000","1015.000","","0.000","-99.000","-99.000","-99.000","26.100","","21.100",""
"C0A870","2020-04-03 00:00:00","685.000","74.000","4.800","15.400","1.000","939.900","","19.000","-99.000","-99.000","-99.000","15.400","","11.200",""
"C0V670","2020-04-03 00:00:00","20.000","292.000","1.400","22.700","0.810","1015.300","","0.000","-99.000","-99.000","-99.000","26.000","","19.900",""
"C0G770","2020-04-03 00:00:00","15.000","12.000","1.700","20.400","0.860","1016.600","","6.500","-99.000","-99.000","-99.000","22.600","","18.100",""
"C0C540","2020-04-03 00:00:00","46.000","33.000","2.300","18.900","0.880","1014.400","","12.500","-99.000","-99.000","-99.000","22.800","","15.700",""
"C0F9O0","2020-04-03 00:00:00","175.000","0.000","0.000","19.100","1.000","997.900","","5.500","-99.000","-99.000","-99.000","24.100","","16.600",""
"C0Z230","2020-04-03 00:00:00","31.000","287.000","1.600","20.000","0.820","1017.700","","3.500","-99.000","-99.000","-99.000","21.200","","17.700",""
"C0U900","2020-04-03 00:00:00","63.000","108.000","1.500","18.300","0.990","1014.300","","4.000","-99.000","-99.000","-99.000","20.400","","15.900",""
"C0X200","2020-04-03 00:00:00","61.000","292.000","1.800","20.200","0.970","1010.500","","0.000","-99.000","-99.000","-99.000","25.000","","17.900",""
"C0G640","2020-04-03 00:00:00","17.000","16.000","2.600","19.400","0.910","1018.900","","10.000","-99.000","-99.000","-99.000","22.300","","17.200",""
"C0Z080","2020-04-03 00:00:00","298.000","0.000","0.000","17.900","0.990","985.700","","0.000","-99.000","-99.000","-99.000","23.600","","15.300",""
"C0U770","2020-04-03 00:00:00","5.000","333.000","2.800","19.400","0.990","1020.000","","0.500","-99.000","-99.000","-99.000","22.700","","17.200",""
"C0Z210","2020-04-03 00:00:00","126.000","0.000","0.100","18.600","0.990","1007.100","","0.500","-99.000","-99.000","-99.000","22.900","","16.100",""
"C0V690","2020-04-03 00:00:00","30.000","322.000","1.900","23.600","0.820","1014.700","","0.000","-99.000","-99.000","-99.000","24.900","","20.700",""
"C0M690","2020-04-03 00:00:00","33.000","35.000","2.000","20.000","0.920","1013.300","","2.000","-99.000","-99.000","-99.000","22.900","","17.200",""
"C0R440","2020-04-03 00:00:00","1654.000","116.000","2.100","13.200","0.830","838.200","","0.000","-99.000","-99.000","-99.000","16.400","","11.800",""
"C0F970","2020-04-03 00:00:00","145.000","357.000","0.700","19.300","0.910","1000.700","","12.500","-99.000","-99.000","-99.000","23.700","","16.600",""
"C0C490","2020-04-03 00:00:00","157.000","0.000","0.200","18.200","0.880","1001.000","","13.000","-99.000","-99.000","-99.000","21.800","","15.600",""
"C0X160","2020-04-03 00:00:00","26.000","345.000","2.500","21.500","0.930","1014.500","","0.000","-99.000","-99.000","-99.000","25.500","","19.000",""
"C0S760","2020-04-03 00:00:00","1621.000","316.000","0.400","12.000","1.000","843.600","","0.500","-99.000","-99.000","-99.000","17.100","","10.300",""
"C0O830","2020-04-03 00:00:00","127.000","268.000","0.800","20.200","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","25.900","","18.300",""
"C0A9A0","2020-04-03 00:00:00","24.000","60.000","1.800","20.700","0.910","1016.700","","12.000","-99.000","-99.000","-99.000","21.200","","16.300",""
"C0AD50","2020-04-03 00:00:00","84.000","76.000","1.600","19.000","1.000","1010.200","","12.000","-99.000","-99.000","-99.000","20.900","","15.900",""
"C0G620","2020-04-03 00:00:00","110.000","329.000","0.900","19.000","1.000","1005.100","","5.500","-99.000","-99.000","-99.000","24.200","","16.700",""
"C0V310","2020-04-03 00:00:00","46.000","356.000","0.900","21.800","0.860","1011.400","","0.000","-99.000","-99.000","-99.000","26.400","","20.400",""
"C0X110","2020-04-03 00:00:00","20.000","22.000","2.300","21.700","0.880","1015.900","","0.000","-99.000","-99.000","-99.000","25.200","","19.300",""
"C0S980","2020-04-03 00:00:00","901.000","314.000","1.100","15.400","1.000","918.600","","0.000","-99.000","-99.000","-99.000","19.300","","13.900",""
"C0R320","2020-04-03 00:00:00","7.000","67.000","9.300","23.400","0.720","1016.400","","0.000","15.100","78.000","","26.700","","21.400",""
"C0O860","2020-04-03 00:00:00","38.000","332.000","0.600","20.800","0.990","1012.800","","0.500","-99.000","-99.000","-99.000","24.200","","18.200",""
"C0U950","2020-04-03 00:00:00","1012.000","135.000","5.900","13.700","1.000","907.600","","10.000","-99.000","-99.000","-99.000","14.300","","10.300",""
"C0G880","2020-04-03 00:00:00","92.000","0.000","0.000","19.900","0.900","1007.100","","2.000","-99.000","-99.000","-99.000","22.800","","17.400",""
"C0R520","2020-04-03 00:00:00","18.000","0.000","0.000","22.800","0.890","1015.700","","0.000","-99.000","-99.000","-99.000","26.100","","20.900",""
"C0O810","2020-04-03 00:00:00","161.000","173.000","0.800","21.000","0.990","999.400","","0.000","-99.000","-99.000","-99.000","25.300","","19.300",""
"C0E790","2020-04-03 00:00:00","344.000","0.000","0.100","17.900","1.000","978.600","","10.500","-99.000","-99.000","-99.000","21.300","","15.200",""
"C0R840","2020-04-03 00:00:00","536.000","46.000","6.200","18.100","-99.000","957.600","","0.000","-99.000","-99.000","-99.000","20.600","","16.100",""
"C0K250","2020-04-03 00:00:00","12.000","16.000","3.300","19.900","0.900","1016.900","","0.500","-99.000","-99.000","-99.000","22.500","","16.700",""
"C0AH80","2020-04-03 00:00:00","68.000","24.000","2.000","18.600","0.910","1010.900","","10.500","-99.000","-99.000","-99.000","20.700","","15.700",""
"C0V640","2020-04-03 00:00:00","35.000","8.000","1.400","22.800","0.840","1013.600","","0.000","-99.000","-99.000","-99.000","26.300","","19.200",""
"C0S920","2020-04-03 00:00:00","98.000","0.000","0.200","20.400","0.900","1003.700","","0.000","-99.000","-99.000","-99.000","24.500","","19.100",""
"C0S830","2020-04-03 00:00:00","288.000","244.000","1.200","20.000","0.840","988.400","","0.000","-99.000","-99.000","-99.000","23.800","","17.000",""
"C0V800","2020-04-03 00:00:00","256.000","0.000","0.000","21.900","0.910","986.500","","1.000","-99.000","-99.000","-99.000","25.300","","20.800",""
"C0R140","2020-04-03 00:00:00","740.000","113.000","0.800","18.600","0.880","936.900","","1.500","-99.000","-99.000","-99.000","21.200","","16.500",""
"C0K410","2020-04-03 00:00:00","20.000","27.000","3.200","20.000","0.880","1014.700","","1.500","-99.000","-99.000","-99.000","22.500","","17.200",""
"C0F000","2020-04-03 00:00:00","273.000","17.000","1.700","17.600","0.990","984.400","","8.500","-99.000","-99.000","-99.000","20.200","","15.100",""
"C0W150","2020-04-03 00:00:00","42.000","55.000","3.300","15.400","0.970","1016.000","","5.500","-99.000","-99.000","-99.000","19.300","","13.700",""
"C0AH90","2020-04-03 00:00:00","660.000","0.000","0.000","14.800","0.990","948.000","","9.500","-99.000","-99.000","-99.000","15.800","","12.100",""
"C0F9K0","2020-04-03 00:00:00","30.000","22.000","2.100","18.800","0.900","1014.100","","18.000","-99.000","-99.000","-99.000","21.200","","16.800",""
"C0H990","2020-04-03 00:00:00","3076.000","213.000","6.800","6.700","0.990","708.800","","16.500","-99.000","-99.000","-99.000","8.500","","4.700",""
"C0V260","2020-04-03 00:00:00","126.000","201.000","0.800","21.400","0.920","1002.900","","0.000","-99.000","-99.000","-99.000","26.900","","19.900",""
"C0S970","2020-04-03 00:00:00","19.000","355.000","0.500","21.800","0.790","1016.800","","0.000","-99.000","-99.000","-99.000","24.000","","20.200",""
"C0U940","2020-04-03 00:00:00","25.000","237.000","1.100","18.300","0.990","1018.300","","3.000","-99.000","-99.000","-99.000","22.300","","15.200",""
"C0A860","2020-04-03 00:00:00","362.000","6.000","0.700","16.600","1.000","978.200","","24.000","-99.000","-99.000","-99.000","16.800","","13.600",""
"C0V450","2020-04-03 00:00:00","51.000","347.000","1.100","22.000","0.990","1011.500","","0.000","-99.000","-99.000","-99.000","26.400","","20.200",""
"C0R280","2020-04-03 00:00:00","242.000","60.000","2.500","20.800","0.920","990.500","","0.000","-99.000","-99.000","-99.000","22.700","","18.300",""
"C0E610","2020-04-03 00:00:00","850.000","0.000","0.000","16.100","0.800","924.100","","17.500","-99.000","-99.000","-99.000","19.100","","11.700",""
"C0V610","2020-04-03 00:00:00","22.000","293.000","1.000","21.900","0.850","1015.100","","0.000","-99.000","-99.000","-99.000","24.700","","19.100",""
"C0Z310","2020-04-03 00:00:00","59.000","345.000","0.800","19.100","0.990","1013.900","","2.500","-99.000","-99.000","-99.000","21.000","","17.800",""
